sku,demanda_semanal_prom,demanda_semanal_std,cv,n_semanas_historial,total_ventas,total_unidades,costo_unit_trans_prom,stock_actual,costo,cantidad_por_caja,CBMM,costo_final,clase_abc,clase_xyz,clase_abc_xyz,nivel_servicio,cbm_unitario,costo_flete_unitario,costo_puesto,demanda_anual,demanda_esperada_lt,rop,stock_seguridad,eoq_teorico,cajas_a_pedir,unidades_a_pedir,cbm_total_pedido,inversion_fob_usd,posicion_inventario,requiere_pedido,estado,porcentaje_contenedor
MASS0237,4.619718309859155,10.101423531705638,2.1865886303387203,142,2723.18,656.0,1.8388188976377953,0.0,1.6,1.0,0.05,1.6,A,Z,A-Z,0.9,0.05,4.25,5.85,240.22535211267606,69.29577464788733,119.43346173849869,50.137687090611365,165.45727092778083,166,166,8.3,265.6,0.0,True,REORDENAR,12.205882352941178
MASS1639,4.415492957746479,8.838377757624691,2.0016740695098982,142,1906.46,627.0,1.39905,0.0,,1.0,0.05,1.39905,B,Z,B-Z,0.85,0.05,4.25,5.64905,229.6056338028169,66.23239436619718,101.710431572057,35.47803720585982,164.61065050552165,165,165,8.25,230.84324999999998,0.0,True,REORDENAR,12.132352941176471
MASS1420,4.042253521126761,14.158110844566947,3.5025291636385125,142,987.17,574.0,1.0668,8.0,,1.0,0.05,1.0668,B,Z,B-Z,0.85,0.05,4.25,5.3168,210.19718309859158,60.633802816901415,117.46572345696545,56.831920640064034,162.34639688124574,163,163,8.15,173.8884,8.0,True,REORDENAR,11.98529411764706
MASS0821,4.197183098591549,10.08139880859141,2.4019440114429202,142,2340.04,596.0,2.28978417266187,0.0,1.5,1.0,0.05,1.5,A,Z,A-Z,0.9,0.05,4.25,5.75,218.25352112676055,62.95774647887323,112.99604230067719,50.038295821803956,159.07468708964316,160,160,8.0,240.0,0.0,True,REORDENAR,11.76470588235294
MASS0764,3.507042253521127,10.538511932093774,3.0049572175849715,142,1121.73,498.0,0.9001851851851853,0.0,0.56,1.0,0.05,0.56,B,Z,B-Z,0.85,0.05,4.25,4.8100000000000005,182.3661971830986,52.605633802816904,94.90816133380832,42.30252753099142,158.98421369921502,159,159,7.95,89.04,0.0,True,REORDENAR,11.691176470588236
MASS0158,5.394366197183099,14.190676065082224,2.630647521203232,142,4670.01,766.0,3.212699386503067,120.0,3.35,1.0,0.05,3.35,A,Z,A-Z,0.9,0.05,4.25,7.6,280.50704225352115,80.91549295774648,151.34989004268735,70.43439708494087,156.86261791590653,157,157,7.8500000000000005,525.95,120.0,True,REORDENAR,11.544117647058824
MASS0765,3.3732394366197185,10.557246279503634,3.129705577639908,142,1057.96,479.0,0.9309271523178807,0.0,0.56,1.0,0.05,0.56,B,Z,B-Z,0.85,0.05,4.25,4.8100000000000005,175.40845070422537,50.598591549295776,92.97632042296131,42.37772887366553,155.9218893524614,156,156,7.800000000000001,87.36000000000001,0.0,True,REORDENAR,11.470588235294118
MASS2294,5.21830985915493,13.663699486156274,2.61841474633494,142,8467.72,741.0,3.426523517382413,1.0,,1.0,0.05,3.426523517382413,AA,Z,AA-Z,0.95,0.05,4.25,7.676523517382413,271.3521126760564,78.27464788732395,165.31911844793456,87.0444705606106,153.51071048526586,154,154,7.7,527.6846216768915,1.0,True,REORDENAR,11.323529411764707
MASS1422,3.5211267605633805,12.618076816662425,3.5835338159321286,142,851.8,500.0,1.046521739130435,41.0,,1.0,0.05,1.046521739130435,B,Z,B-Z,0.85,0.05,4.25,5.296521739130435,183.09859154929578,52.816901408450704,103.46698800174613,50.65008659329543,151.81038885482175,152,152,7.6000000000000005,159.0713043478261,41.0,True,REORDENAR,11.176470588235295
MASS0057,3.936619718309859,10.469282856438594,2.6594600458216107,142,1455.01,559.0,1.806103896103896,0.0,,1.0,0.05,1.806103896103896,B,Z,B-Z,0.85,0.05,4.25,6.056103896103896,204.70422535211267,59.04929577464789,101.07393161678237,42.02463584213449,150.11397164651783,151,151,7.550000000000001,272.7216883116883,0.0,True,REORDENAR,11.102941176470589
MASS1402,10.098591549295774,20.188582497303383,1.9991483365530547,142,51680.09,1434.0,15.213954248366013,5.0,11.2,1.0,0.05,11.2,AA,Z,AA-Z,0.95,0.05,4.25,15.45,525.1267605633802,151.4788732394366,280.09005036810817,128.61117712867156,150.52970269790816,151,151,7.550000000000001,1691.1999999999998,5.0,True,REORDENAR,11.102941176470589
MASS1828,3.4859154929577465,26.99979929410376,7.745396969217644,142,1192.86,495.0,1.2962666666666667,35.0,,1.0,0.05,1.2962666666666667,B,Z,B-Z,0.85,0.05,4.25,5.546266666666667,181.26760563380282,52.2887323943662,160.66833668097863,108.37960428661242,147.6094276127146,148,148,7.4,191.84746666666666,35.0,True,REORDENAR,10.882352941176471
MASS1412,3.288732394366197,14.19698349036695,4.316855793644769,142,1110.79,467.0,1.0411764705882351,34.0,,1.0,0.05,1.0411764705882351,B,Z,B-Z,0.85,0.05,4.25,5.291176470588235,171.01408450704224,49.33098591549295,106.31894482545249,56.98795890995954,146.78922827154335,147,147,7.3500000000000005,153.05294117647057,34.0,True,REORDENAR,10.808823529411764
MASS1450,3.471830985915493,19.26216799253526,5.548129523204882,142,736.5,493.0,1.448,0.0,,1.0,0.05,1.448,B,Z,B-Z,0.85,0.05,4.25,5.698,180.53521126760563,52.07746478873239,129.39752639338,77.3200616046476,145.33630255703733,146,146,7.300000000000001,211.408,0.0,True,REORDENAR,10.73529411764706
MASS0834,6.845070422535211,23.02613247910643,3.3639000123797462,142,9593.94,972.0,7.144382022471911,0.0,,1.0,0.05,7.144382022471911,AA,Z,AA-Z,0.95,0.05,4.25,11.39438202247191,355.943661971831,102.67605633802816,249.36381924828572,146.68776291025756,144.3110592777315,145,145,7.25,1035.935393258427,0.0,True,REORDENAR,10.661764705882353
MASS1102,3.26056338028169,9.337394945122686,2.8637366786337397,142,1105.71,463.0,1.3267088607594937,0.0,,1.0,0.05,1.3267088607594937,B,Z,B-Z,0.85,0.05,4.25,5.576708860759494,169.54929577464787,48.90845070422535,86.38958744146063,37.48113673723528,142.3683263224872,143,143,7.15,189.71936708860758,0.0,True,REORDENAR,10.514705882352942
MASS1324,9.112676056338028,29.209222917192285,3.205339763710436,142,50163.39,1294.0,15.768950617283952,0.0,11.2,1.0,0.05,11.2,AA,Z,AA-Z,0.95,0.05,4.25,15.45,473.85915492957747,136.69014084507043,322.7672239139609,186.07708306889046,142.99299624969416,143,143,7.15,1601.6,0.0,True,REORDENAR,10.514705882352942
MASS1541,3.619718309859155,6.47935334568535,1.7900159048391435,142,2576.21,514.0,1.8199999999999998,6.0,2.1,1.0,0.05,2.1,A,Z,A-Z,0.9,0.05,4.25,6.35,188.22535211267606,54.29577464788733,86.45557762771793,32.1598029798306,140.5745063048529,141,141,7.050000000000001,296.1,6.0,True,REORDENAR,10.36764705882353
MASS0273,3.6971830985915495,12.194051239264645,3.2982005256677707,142,1383.21,525.0,2.5182978723404257,0.0,,1.0,0.05,2.5182978723404257,B,Z,B-Z,0.85,0.05,4.25,6.768297872340426,192.25352112676057,55.45774647887324,104.4057565572588,48.94801007838556,137.6105687904592,138,138,6.9,347.5251063829787,0.0,True,REORDENAR,10.147058823529411
MASS1793,3.0140845070422535,5.946553821115036,1.972922062145643,142,1536.25,428.0,1.3570930232558138,0.0,,1.0,0.05,1.3570930232558138,B,Z,B-Z,0.85,0.05,4.25,5.607093023255814,156.73239436619718,45.2112676056338,69.08126541492248,23.869997809288684,136.5101280358445,137,137,6.8500000000000005,185.92174418604648,0.0,True,REORDENAR,10.073529411764707
MASS1879,0.9154929577464789,3.615359193177731,3.9490846571633678,142,4807.84,130.0,16.84304347826087,15.0,60.0,1.0,0.36,60.0,A,Z,A-Z,0.9,0.36,30.599999999999998,90.6,47.605633802816904,13.732394366197184,31.676968948063397,17.944574581866213,18.716276280639327,19,19,6.84,1140.0,15.0,True,REORDENAR,10.058823529411764
MASS0412,2.943661971830986,13.198309932579093,4.483636388579501,142,721.31,418.0,1.271,0.0,,1.0,0.05,1.271,B,Z,B-Z,0.85,0.05,4.25,5.521,153.07042253521126,44.15492957746479,97.13412368789534,52.97919411043055,135.95373316484407,136,136,6.800000000000001,172.856,0.0,True,REORDENAR,10.0
MASS1298,2.359154929577465,4.527835970038146,1.919261814165423,142,608.94,335.0,0.22866666666666666,2.0,,1.0,0.05,0.22866666666666666,C,Z,C-Z,0.75,0.05,4.25,4.478666666666666,122.67605633802818,35.387323943661976,47.2153335658197,11.828009622157722,135.13252860981663,136,136,6.800000000000001,31.098666666666666,2.0,True,REORDENAR,10.0
MASS1211,2.563380281690141,4.713741476303515,1.8388771693271952,142,978.88,364.0,0.818476821192053,0.0,,1.0,0.05,0.818476821192053,B,Z,B-Z,0.85,0.05,4.25,5.0684768211920534,133.29577464788733,38.45070422535211,57.3720832454818,18.921379020129685,132.4109280694226,133,133,6.65,108.85741721854305,0.0,True,REORDENAR,9.779411764705882
MASS0235,2.8661971830985915,8.96979080793683,3.129509323653636,142,1344.14,407.0,1.679516129032258,0.0,1.4,1.0,0.05,1.4,B,Z,B-Z,0.85,0.05,4.25,5.65,149.04225352112675,42.99295774647887,78.99849866582136,36.00554091934249,132.6126185932638,133,133,6.65,186.2,0.0,True,REORDENAR,9.779411764705882
MASS1519,2.1338028169014085,4.606854087656408,2.1589877242482176,142,811.29,303.0,0.49024509803921573,27.0,0.3,1.0,0.05,0.3,B,Z,B-Z,0.85,0.05,4.25,4.55,110.95774647887325,32.00704225352113,50.499365755177664,18.492323501656536,127.5050793954099,128,128,6.4,38.4,27.0,True,REORDENAR,9.411764705882353
MASS0172,2.323943661971831,17.999034369597112,7.74503903176603,142,266.6,330.0,0.6890000000000001,0.0,,1.0,0.05,0.6890000000000001,C,Z,C-Z,0.75,0.05,4.25,4.939,120.84507042253522,34.859154929577464,81.87780867982553,47.01865375024807,127.71718182945636,128,128,6.4,88.19200000000001,0.0,True,REORDENAR,9.411764705882353
MASS0574,2.2253521126760565,9.886156497884771,4.4425133629735365,142,595.22,316.0,0.7138888888888889,0.0,,1.0,0.05,0.7138888888888889,C,Z,C-Z,0.75,0.05,4.25,4.963888888888889,115.71830985915494,33.38028169014085,59.20576542164471,25.825483731503866,124.66495526930721,125,125,6.25,89.23611111111111,0.0,True,REORDENAR,9.191176470588236
MASS1406,4.063380281690141,11.25665432119342,2.77026848112559,142,4856.48,577.0,5.027735849056604,0.0,,1.0,0.05,5.027735849056604,A,Z,A-Z,0.9,0.05,4.25,9.277735849056604,211.29577464788733,60.95070422535211,116.822296013552,55.87159178819989,123.21931070569745,124,124,6.2,623.439245283019,0.0,True,REORDENAR,9.11764705882353
MASS1573,1.9929577464788732,11.713177690755963,5.8772835056089985,142,116.1,283.0,0.2885714285714286,0.0,,1.0,0.05,0.2885714285714286,C,Z,C-Z,0.75,0.05,4.25,4.538571428571428,103.63380281690141,29.8943661971831,60.492554680397404,30.598188483214305,123.38020867945029,124,124,6.2,35.78285714285715,0.0,True,REORDENAR,9.11764705882353
MASS0236,2.471830985915493,8.275995932844065,3.34812371072324,142,1044.9,351.0,1.599673913043478,2.0,1.4,1.0,0.05,1.4,B,Z,B-Z,0.85,0.05,4.25,5.65,128.53521126760563,37.07746478873239,70.29805115342918,33.22058636469679,123.15192491287733,124,124,6.2,173.6,2.0,True,REORDENAR,9.11764705882353
MASS1497,2.732394366197183,9.947319032205547,3.6405136664257416,142,1283.83,388.0,2.093246753246753,0.0,,1.0,0.05,2.093246753246753,B,Z,B-Z,0.85,0.05,4.25,6.343246753246753,142.0845070422535,40.985915492957744,80.91534195571516,39.92942646275742,122.2002037347333,123,123,6.15,257.46935064935064,0.0,True,REORDENAR,9.044117647058824
MASS1857,3.3732394366197185,7.779413782112849,2.306214524133663,142,3841.85,479.0,3.498009049773756,0.0,,1.0,0.05,3.498009049773756,A,Z,A-Z,0.9,0.05,4.25,7.748009049773756,175.40845070422537,50.598591549295776,89.21115073283339,38.61255918353761,122.85266082298757,123,123,6.15,430.25511312217196,0.0,True,REORDENAR,9.044117647058824
MASS2497,2.176056338028169,11.902856976179502,5.469921328859188,142,1262.01,309.0,0.8605940594059406,0.0,,1.0,0.05,0.8605940594059406,B,Z,B-Z,0.85,0.05,4.25,5.1105940594059405,113.15492957746478,32.640845070422536,80.41997538566883,47.7791303152463,121.4941639754613,122,122,6.1000000000000005,104.99247524752475,0.0,True,REORDENAR,8.97058823529412
MASS1856,3.288732394366197,10.260839959752438,3.119998446006095,142,4216.59,467.0,3.5393877551020405,1.0,,1.0,0.05,3.5393877551020405,A,Z,A-Z,0.9,0.05,4.25,7.789387755102041,171.01408450704224,49.33098591549295,100.25992494811291,50.92893903261996,120.98141190945883,121,121,6.050000000000001,428.2659183673469,1.0,True,REORDENAR,8.897058823529413
MASS1455,2.0774647887323945,22.52030571314797,10.840282750057666,142,471.86,295.0,0.8228571428571428,0.0,,1.0,0.05,0.8228571428571428,C,Z,C-Z,0.75,0.05,4.25,5.072857142857143,108.02816901408451,31.161971830985916,89.99148651121926,58.829514680233345,119.1506900714227,120,120,6.0,98.74285714285715,0.0,True,REORDENAR,8.823529411764707
MASS1827,1.7746478873239437,4.8544698510457165,2.735455233525761,142,687.29,252.0,0.1813740458015267,1.0,,1.0,0.05,0.1813740458015267,B,Z,B-Z,0.85,0.05,4.25,4.431374045801527,92.28169014084507,26.619718309859156,46.10599358719135,19.486275277332194,117.82648869462285,118,118,5.9,21.40213740458015,1.0,True,REORDENAR,8.676470588235295
MASS2304,3.063380281690141,9.421730419381301,3.0755993552922867,142,25862.86,435.0,29.920405405405408,0.0,8.0,1.0,0.06625,8.0,AA,Z,AA-Z,0.95,0.06625,5.6312500000000005,13.631250000000001,159.29577464788733,45.95070422535211,105.97175027885763,60.021046053505515,88.26502673955606,89,89,5.89625,712.0,0.0,True,REORDENAR,8.670955882352942
MASS1561,2.1619718309859155,8.567328111956742,3.962738084357842,142,775.0600000000001,307.0,1.3357692307692308,13.0,,1.0,0.05,1.3357692307692308,B,Z,B-Z,0.85,0.05,4.25,5.58576923076923,112.4225352112676,32.429577464788736,66.81959719986929,34.39001973508056,115.8349360242453,116,116,5.800000000000001,154.94923076923078,13.0,True,REORDENAR,8.529411764705884
MASS1353,2.6338028169014085,13.097820117065247,4.9729691353563235,142,1461.77,374.0,2.759298245614035,0.0,,1.0,0.05,2.759298245614035,B,Z,B-Z,0.85,0.05,4.25,7.009298245614035,136.95774647887325,39.50704225352113,92.08286127506337,52.57581902154224,114.13278148002786,115,115,5.75,317.31929824561405,0.0,True,REORDENAR,8.455882352941178
MASS1542,1.704225352112676,5.215618568802673,3.0604042841734693,142,488.07,242.0,0.30074766355140187,0.0,0.3,1.0,0.05,0.3,C,Z,C-Z,0.75,0.05,4.25,4.55,88.61971830985915,25.56338028169014,39.18807583725435,13.624695555564212,113.94987543360753,114,114,5.7,34.199999999999996,0.0,True,REORDENAR,8.382352941176471
MASS1089,3.0492957746478875,8.661750486268062,2.840574062471281,142,4358.09,433.0,6.082365591397849,0.0,4.38,1.0,0.05,4.38,A,Z,A-Z,0.9,0.05,4.25,8.629999999999999,158.56338028169014,45.73943661971831,88.73141039196645,42.99197377224814,110.6752267470155,111,111,5.550000000000001,486.18,0.0,True,REORDENAR,8.161764705882355
MASS0351,2.408450704225352,22.680373910128257,9.416997354497697,142,1706.8799999999999,342.0,2.8341935483870966,0.0,,1.0,0.05,2.8341935483870966,B,Z,B-Z,0.85,0.05,4.25,7.084193548387097,125.2394366197183,36.12676056338028,127.16780581992444,91.04104525654415,108.56246957319465,109,109,5.45,308.9270967741935,0.0,True,REORDENAR,8.014705882352942
MASS1647,2.8943661971830985,7.0918070264502795,2.450210700136106,142,4193.63,411.0,4.341881188118812,57.0,,1.0,0.05,4.341881188118812,A,Z,A-Z,0.9,0.05,4.25,8.591881188118812,150.50704225352112,43.41549295774648,78.6151656061742,35.19967264842772,108.06589375561202,109,109,5.45,473.2650495049505,57.0,True,REORDENAR,8.014705882352942
MASS0572,1.6619718309859155,5.288670245320641,3.182165995065809,142,522.37,236.0,0.8991836734693878,0.0,,1.0,0.05,0.8991836734693878,C,Z,C-Z,0.75,0.05,4.25,5.149183673469388,86.4225352112676,24.929577464788732,38.74510500686636,13.815527542077628,105.77881069561725,106,106,5.300000000000001,95.3134693877551,0.0,True,REORDENAR,7.794117647058825
MASS1688,1.4507042253521127,6.166228619429726,4.2505071065971896,142,152.9,206.0,0.36764705882352944,0.0,,1.0,0.05,0.36764705882352944,C,Z,C-Z,0.75,0.05,4.25,4.617647058823529,75.43661971830986,21.760563380281692,37.86852575472801,16.10796237444632,104.36025043166285,105,105,5.25,38.602941176470594,0.0,True,REORDENAR,7.720588235294118
MASS1063,2.1690140845070425,5.251101648666013,2.4209624484109535,142,1781.73,308.0,2.5910204081632653,0.0,,1.0,0.05,2.5910204081632653,B,Z,B-Z,0.85,0.05,4.25,6.841020408163265,112.7887323943662,32.53521126760564,53.61360198273528,21.078390715129643,104.83994521741522,105,105,5.25,272.0571428571429,0.0,True,REORDENAR,7.720588235294118
MASS2651,3.3098591549295775,14.628342788777523,4.419626970226401,142,12296.71,470.0,6.293249211356467,31.0,,1.0,0.05,6.293249211356467,AA,Z,AA-Z,0.95,0.05,4.25,10.543249211356468,172.11267605633802,49.647887323943664,142.8376090767061,93.18972175276242,104.3214375537373,105,105,5.25,660.791167192429,31.0,True,REORDENAR,7.720588235294118
MASS1712,1.8591549295774648,3.847429922855982,2.069450943354354,142,1232.53,264.0,1.9275213675213676,0.0,,1.0,0.05,1.9275213675213676,B,Z,B-Z,0.85,0.05,4.25,6.177521367521368,96.67605633802816,27.887323943661972,43.331251063915204,15.443927120253232,102.14255224287193,103,103,5.15,198.53470085470087,0.0,True,REORDENAR,7.5735294117647065
MASS1749,1.7816901408450705,17.377378380891287,9.753311186112896,142,1384.73,253.0,2.2483870967741937,0.0,1.8,1.0,0.05,1.8,B,Z,B-Z,0.85,0.05,4.25,6.05,92.64788732394366,26.725352112676056,96.47969998558858,69.75434787291252,101.04025727112575,102,102,5.1000000000000005,183.6,0.0,True,REORDENAR,7.500000000000001
MASS1602,2.5774647887323945,5.795968204521949,2.248708975524909,142,6016.93,366.0,6.0716546762589925,0.0,4.5,1.0,0.05,4.5,A,Z,A-Z,0.9,0.05,4.25,8.75,134.0281690140845,38.66197183098592,67.42984195477098,28.76787012378506,101.05280807637521,102,102,5.1000000000000005,459.0,0.0,True,REORDENAR,7.500000000000001
MASS0863,1.6408450704225352,3.708035264385424,2.2598326503979838,142,762.15,233.0,1.3974509803921569,0.0,,1.0,0.05,1.3974509803921569,B,Z,B-Z,0.85,0.05,4.25,5.647450980392157,85.32394366197184,24.612676056338028,39.4970605755466,14.88438451920857,100.36068009076475,101,101,5.050000000000001,141.14254901960786,0.0,True,REORDENAR,7.426470588235295
MASS0326,1.6549295774647887,4.687459918917643,2.8324225893034267,142,459.66,235.0,1.481627906976744,0.0,,1.0,0.05,1.481627906976744,C,Z,C-Z,0.75,0.05,4.25,5.731627906976744,86.05633802816901,24.823943661971832,37.068936941613416,12.244993279641584,100.04763039995943,101,101,5.050000000000001,149.64441860465115,0.0,True,REORDENAR,7.426470588235295
MASS1075,1.9577464788732395,4.420893718311325,2.2581543453244897,142,1616.25,278.0,2.500152671755725,0.0,,1.0,0.05,2.500152671755725,B,Z,B-Z,0.85,0.05,4.25,6.750152671755725,101.80281690140845,29.366197183098592,47.1120591639462,17.745861980847607,100.27149041465898,101,101,5.050000000000001,252.51541984732825,0.0,True,REORDENAR,7.426470588235295
MASS0180,1.7746478873239437,6.159112911852888,3.470611243980595,142,1026.25,252.0,1.8325,0.0,,1.0,0.05,1.8325,B,Z,B-Z,0.85,0.05,4.25,6.0825,92.28169014084507,26.619718309859156,51.34294728174841,24.723228971889252,100.57060939456,101,101,5.050000000000001,185.0825,0.0,True,REORDENAR,7.426470588235295
MASS1297,1.3098591549295775,4.649690142336184,3.5497634419985924,142,266.7,186.0,0.32527272727272727,0.0,,1.0,0.05,0.32527272727272727,C,Z,C-Z,0.75,0.05,4.25,4.575272727272727,68.11267605633803,19.647887323943664,31.794215085711272,12.146327761767608,99.62305344002628,100,100,5.0,32.527272727272724,0.0,True,REORDENAR,7.352941176470589
MASS1617,1.267605633802817,5.701704974516126,4.498011702118276,142,326.71,180.0,0.28613333333333335,22.0,0.3,1.0,0.05,0.3,C,Z,C-Z,0.75,0.05,4.25,4.55,65.91549295774648,19.014084507042256,33.90857753805042,14.894493031008167,98.27485785345456,99,99,4.95,29.7,22.0,True,REORDENAR,7.279411764705883
MASS0998,2.056338028169014,11.063821719182876,5.380351657958796,142,1124.15,292.0,3.150294117647059,0.0,,1.0,0.05,3.150294117647059,B,Z,B-Z,0.85,0.05,4.25,7.400294117647059,106.92957746478874,30.84507042253521,75.25623832645837,44.411167903923165,98.14740139680431,99,99,4.95,311.8791176470588,0.0,True,REORDENAR,7.279411764705883
MASS2495,1.4014084507042253,8.682794480350964,6.195762895526819,142,857.28,199.0,0.8329530201342282,1.0,,1.0,0.05,0.8329530201342282,B,Z,B-Z,0.85,0.05,4.25,5.082953020134228,72.87323943661971,21.02112676056338,55.87463880455567,34.853512043992296,97.76431472581888,98,98,4.9,81.62939597315436,1.0,True,REORDENAR,7.2058823529411775
MASS0864,1.5140845070422535,3.6314932854363935,2.3984746350324087,142,684.52,215.0,1.3725,0.0,,1.0,0.05,1.3725,B,Z,B-Z,0.85,0.05,4.25,5.6225000000000005,78.73239436619718,22.711267605633804,37.2884057894364,14.5771381838026,96.61985202068695,97,97,4.8500000000000005,133.1325,0.0,True,REORDENAR,7.132352941176472
MASS1686,2.091549295774648,5.286011151588294,2.5273184630489487,142,2112.9,297.0,3.7054999999999993,0.0,,1.0,0.05,3.7054999999999993,B,Z,B-Z,0.85,0.05,4.25,7.955499999999999,108.7605633802817,31.37323943661972,52.5917600123956,21.218520575775884,95.46767692196411,96,96,4.800000000000001,355.72799999999995,0.0,True,REORDENAR,7.058823529411766
MASS1560,1.5211267605633803,4.910140483985186,3.227962725582854,142,1623.44,216.0,3.3732394366197185,8.0,1.75,1.0,0.05,1.75,B,Z,B-Z,0.85,0.05,4.25,6.0,79.09859154929578,22.816901408450704,42.526643575393535,19.70974216694283,93.7482394200883,94,94,4.7,164.5,8.0,True,REORDENAR,6.911764705882353
MASS0890,1.6619718309859155,8.001672984594682,4.814565948357817,142,1054.88,236.0,2.3572,0.0,,1.0,0.05,2.3572,B,Z,B-Z,0.85,0.05,4.25,6.607200000000001,86.4225352112676,24.929577464788732,57.049007029979336,32.1194295651906,93.38113430681301,94,94,4.7,221.57680000000002,0.0,True,REORDENAR,6.911764705882353
MASS1711,1.295774647887324,3.552621112861783,2.741696728404202,142,365.63,184.0,0.9527659574468084,0.0,,1.0,0.05,0.9527659574468084,C,Z,C-Z,0.75,0.05,4.25,5.202765957446808,67.38028169014085,19.43661971830986,28.717087691281908,9.280467972972048,92.91880945127785,93,93,4.65,88.60723404255317,0.0,True,REORDENAR,6.838235294117648
MASS1103,1.232394366197183,8.015645598964252,6.504123857445279,142,234.3,175.0,0.7999999999999999,0.0,,1.0,0.05,0.7999999999999999,C,Z,C-Z,0.75,0.05,4.25,5.05,64.08450704225352,18.485915492957744,39.425086854228724,20.93917136127098,91.97826335428623,92,92,4.6000000000000005,73.6,0.0,True,REORDENAR,6.764705882352942
MASS1405,1.9577464788732395,8.754227541603246,4.47158385218583,142,2355.91,278.0,3.7876,0.0,,1.0,0.05,3.7876,A,Z,A-Z,0.9,0.05,4.25,8.0376,101.80281690140845,29.366197183098592,72.81717414919396,43.45097696609537,91.89059707344357,92,92,4.6000000000000005,348.4592,0.0,True,REORDENAR,6.764705882352942
MASS1029,1.0774647887323943,5.029098228123316,4.667529074467391,142,243.51999999999998,153.0,0.195,0.0,,1.0,0.05,0.195,C,Z,C-Z,0.75,0.05,4.25,4.445,56.028169014084504,16.161971830985912,29.299422619097786,13.137450788111874,91.66883306360603,92,92,4.6000000000000005,17.94,0.0,True,REORDENAR,6.764705882352942
MASS2689,1.1267605633802817,12.20327775694651,10.830409009290028,142,267.95,160.0,0.45,20.0,,1.0,0.05,0.45,C,Z,C-Z,0.75,0.05,4.25,4.7,58.59154929577465,16.901408450704228,48.779879244735795,31.878470794031568,91.16390763969174,92,92,4.6000000000000005,41.4,20.0,True,REORDENAR,6.764705882352942
MASS2496,1.1690140845070423,10.560176652687701,9.033404124588275,142,366.96,166.0,0.6853424657534247,4.0,,1.0,0.05,0.6853424657534247,C,Z,C-Z,0.75,0.05,4.25,4.935342465753425,60.7887323943662,17.535211267605632,45.121429471226456,27.586218203620824,90.61649651572527,91,91,4.55,62.36616438356165,4.0,True,REORDENAR,6.6911764705882355
MASS1670,1.7816901408450705,4.322325676163712,2.4259693518389214,142,2036.43,253.0,3.2928025477707,0.0,,1.0,0.05,3.2928025477707,B,Z,B-Z,0.85,0.05,4.25,7.5428025477707,92.64788732394366,26.725352112676056,44.07555317445908,17.350201061783025,90.49107784230212,91,91,4.55,299.6450318471337,0.0,True,REORDENAR,6.6911764705882355
MASS0246,1.852112676056338,5.2564680630488345,2.838093022634732,142,1597.87,263.0,3.704181818181818,0.0,,1.0,0.05,3.704181818181818,B,Z,B-Z,0.85,0.05,4.25,7.954181818181818,96.30985915492957,27.781690140845072,48.881622122297216,21.099931981452144,89.84460162997325,90,90,4.5,333.37636363636364,0.0,True,REORDENAR,6.61764705882353
MASS1068,1.0492957746478873,3.081234589048354,2.936478601643398,142,310.71,149.0,0.42921875,0.0,,1.0,0.05,0.42921875,C,Z,C-Z,0.75,0.05,4.25,4.67921875,54.56338028169014,15.739436619718308,23.788507436009844,8.049070816291536,88.16949026283498,89,89,4.45,38.20046875,0.0,True,REORDENAR,6.544117647058824
MASS1664,1.6690140845070423,8.19853111820978,4.912200079264932,142,1177.85,237.0,3.136818181818182,35.0,,1.0,0.05,3.136818181818182,B,Z,B-Z,0.85,0.05,4.25,7.386818181818182,86.78873239436619,25.035211267605632,57.944846952086344,32.90963568448071,88.50286673762857,89,89,4.45,279.1768181818182,35.0,True,REORDENAR,6.544117647058824
MASS0341,1.4154929577464788,5.359743507341471,3.786485462897955,142,525.8,201.0,1.9304347826086956,0.0,2.0,1.0,0.05,2.0,C,Z,C-Z,0.75,0.05,4.25,6.25,73.6056338028169,21.23239436619718,35.23358570718964,14.00119134099246,88.6073789570248,89,89,4.45,178.0,0.0,True,REORDENAR,6.544117647058824
MASS1992,1.091549295774648,2.759650840226719,2.5281962536270584,142,345.95,155.0,0.6746835443037975,0.0,,1.0,0.05,0.6746835443037975,C,Z,C-Z,0.75,0.05,4.25,4.9246835443037975,56.760563380281695,16.37323943661972,23.58224102324793,7.2090015866282116,87.65739395936511,88,88,4.4,59.37215189873418,0.0,True,REORDENAR,6.470588235294119
MASS1817,1.5352112676056338,4.788671578524084,3.119226441056972,142,1326.16,218.0,2.793522727272727,1.0,,1.0,0.05,2.793522727272727,B,Z,B-Z,0.85,0.05,4.25,7.043522727272727,79.83098591549296,23.028169014084508,42.2503241525609,19.222155138476392,86.92509155122967,87,87,4.3500000000000005,243.03647727272727,1.0,True,REORDENAR,6.397058823529413
MASS1974,1.3450704225352113,2.2218954742632677,1.6518804049496545,142,1666.05,191.0,2.134551282051282,26.0,,1.0,0.05,2.134551282051282,B,Z,B-Z,0.85,0.05,4.25,6.384551282051282,69.94366197183099,20.176056338028168,29.094943091362513,8.918886753334345,85.46009355076286,86,86,4.3,183.57141025641025,26.0,True,REORDENAR,6.323529411764706
