Codigo Articulo,cuadrante,clase_abc,nivel_servicio,stock_actual,rop,demanda_esperada_lt,ss_empirico,mu_incondicional,mu_sba,adi,cv2,n_pos,n_semanas_historia,weeks_history,cajas_a_pedir,unidades_a_pedir,cbm_total_pedido,inversion_fob_usd,costo_final,cantidad_por_caja,CBMM,estado,requiere_pedido
MASS1896,lumpy,AA,0.97,0.0,14.770673076923078,14.770673076923078,0.0,,0.9847115384615386,2.6,1.9147,20,71,69.85714285714286,1,10,0.144666,48.5,4.85,10.0,0.144666,REORDENAR,True
MASS2138,lumpy,AA,0.97,13.0,197.38235294117646,197.38235294117646,0.0,,13.158823529411764,1.645,1.0323,31,51,50.42857142857143,1,1,0.006,3.7,3.7,1.0,0.006,REORDENAR,True
MASS1266,lumpy,AA,0.97,263.0,68.22115384615385,68.22115384615385,0.0,,4.548076923076923,2.0,0.8191,26,127,126.14285714285714,0,0,0.0,0.0,10.5,20.0,0.06864,OK,False
MASS1264,erratic,AA,0.97,178.0,71.97777142633139,32.01923076923077,39.95854065710062,,2.1346153846153846,1.268,3.0272,41,125,123.85714285714286,0,0,0.0,0.0,6.8,5.0,0.019292,OK,False
MASS1794,lumpy,AA,0.97,0.0,27.830769230769224,27.830769230769224,0.0,,1.855384615384615,1.733,2.4722,30,102,101.71428571428571,1,20,0.06466,61.0,3.05,20.0,0.06466,REORDENAR,True
MASS1071,lumpy,AA,0.97,159.0,137.36538461538458,137.36538461538458,0.0,,9.157692307692306,1.576,1.3646,33,142,141.14285714285714,0,0,0.0,0.0,3.55,100.0,0.101088,OK,False
MASS1841,lumpy,AA,0.97,237.0,54.14278846153846,54.14278846153846,0.0,,3.6095192307692305,2.6,1.2539,20,97,96.57142857142857,0,0,0.0,0.0,5.0,10.0,0.17496,OK,False
MASS2477,lumpy,AA,0.97,0.0,337.55999999999983,337.55999999999983,0.0,,22.503999999999987,1.667,3.5713,15,25,23.857142857142858,1,16,0.05,60.8,3.8,16.0,0.05,REORDENAR,True
MASS0992,intermittent,AA,0.97,0.0,0.6814903846153846,0.6814903846153846,0.0,,0.045432692307692306,10.4,0.3125,5,142,141.14285714285714,1,20,0.05,98.0,4.9,20.0,0.05,REORDENAR,True
MASS1014,lumpy,A,0.95,242.0,82.78846153846153,82.78846153846153,0.0,,5.519230769230769,1.444,1.5251,36,140,139.28571428571428,0,0,0.0,0.0,2.95,40.0,0.07191,OK,False
MASS1907,lumpy,A,0.95,0.0,56.128846153846155,56.128846153846155,0.0,,3.741923076923077,1.333,1.4895,39,71,69.85714285714286,1,60,0.06318,174.0,2.9,60.0,0.06318,REORDENAR,True
MASS1379,lumpy,A,0.95,260.0,127.26923076923077,127.26923076923077,0.0,,8.484615384615385,1.333,0.9715,39,142,141.28571428571428,0,0,0.0,0.0,2.45,120.0,0.083968,OK,False
MASS0058,lumpy,A,0.95,0.0,42.42980769230768,42.42980769230768,0.0,,2.8286538461538457,1.368,1.8674,38,142,141.28571428571428,1,30,0.12992,60.0,2.0,30.0,0.12992,REORDENAR,True
MASS1671,lumpy,A,0.95,0.0,35.5326923076923,35.5326923076923,0.0,,2.368846153846153,2.889,0.7101,18,119,117.85714285714286,1,100,0.039375,220.00000000000003,2.2,100.0,0.039375,REORDENAR,True
MASS2113,lumpy,A,0.95,6.0,22.532142857142855,22.532142857142855,0.0,,1.502142857142857,2.1,2.754,20,42,41.142857142857146,1,50,0.04557,750.0,15.0,50.0,0.04557,REORDENAR,True
MASS1900,lumpy,A,0.95,0.0,25.776923076923076,25.776923076923076,0.0,,1.7184615384615385,1.857,0.8617,28,71,69.85714285714286,1,40,0.15128,320.0,8.0,40.0,0.15128,REORDENAR,True
MASS2056,lumpy,A,0.95,267.0,181.01999999999998,181.01999999999998,0.0,,12.067999999999998,2.0,0.6853,25,50,48.857142857142854,0,0,0.0,0.0,2.2,1.0,0.00225,OK,False
MASS1417,lumpy,A,0.95,8.0,100.17692307692307,100.17692307692307,0.0,,6.678461538461538,1.926,0.9908,27,138,137.42857142857142,1,100,0.05,39.0,0.39,100.0,0.05,REORDENAR,True
MASS0818,sin_datos,A,0.95,1.0,0.08653846153846154,0.08653846153846154,0.0,,0.0057692307692307696,52.0,,1,142,141.14285714285714,0,0,0.0,0.0,3.62,100.0,0.045325,OK,False
MASS1875,lumpy,A,0.95,61.0,63.432692307692314,63.432692307692314,0.0,,4.228846153846154,1.625,1.2501,32,71,69.85714285714286,1,6,0.03828,38.400000000000006,6.4,6.0,0.03828,REORDENAR,True
MASS1842,lumpy,A,0.95,64.0,89.95961538461539,89.95961538461539,0.0,,5.997307692307692,2.737,1.5906,19,97,96.57142857142857,1,10,0.17496,50.0,5.0,10.0,0.17496,REORDENAR,True
MASS0704,lumpy,A,0.95,2.0,5.85,5.85,0.0,,0.38999999999999996,1.926,1.6953,27,141,140.28571428571428,1,12,0.1254,168.0,14.0,12.0,0.1254,REORDENAR,True
MASS1785,lumpy,A,0.95,0.0,9.861057692307694,9.861057692307694,0.0,,0.6574038461538463,2.6,1.3276,20,102,101.71428571428571,1,10,0.070528,49.5,4.95,10.0,0.070528,REORDENAR,True
MASS1835,lumpy,A,0.95,36.0,54.233653846153835,54.233653846153835,0.0,,3.6155769230769224,2.364,2.5074,22,97,96.57142857142857,1,14,0.115855,32.9,2.35,14.0,0.115855,REORDENAR,True
MASS0722,erratic,A,0.95,0.0,1975.5701245560717,1255.9658653846152,719.6042591714565,,83.73105769230769,1.0,0.9467,52,91,89.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2137,lumpy,A,0.95,70.0,165.3926470588235,165.3926470588235,0.0,,11.026176470588235,1.594,1.1679,32,51,50.42857142857143,1,1,0.006,3.7,3.7,1.0,0.006,REORDENAR,True
MASS1059,intermittent,A,0.95,0.0,0.25961538461538464,0.25961538461538464,0.0,,0.01730769230769231,17.333,0.0,3,142,141.28571428571428,1,32,0.063963,53.12,1.66,32.0,0.063963,REORDENAR,True
MASS2214,lumpy,A,0.95,0.0,17.953846153846154,17.953846153846154,0.0,,1.196923076923077,1.773,1.6159,22,39,38.714285714285715,1,10,0.143104,72.8,7.28,10.0,0.143104,REORDENAR,True
MASS2139,lumpy,A,0.95,329.0,135.30882352941174,135.30882352941174,0.0,,9.020588235294117,1.645,1.427,31,51,50.42857142857143,0,0,0.0,0.0,3.7,1.0,0.006,OK,False
MASS1800,lumpy,A,0.95,1.0,44.511057692307695,44.511057692307695,0.0,,2.967403846153846,2.889,2.3154,18,102,101.71428571428571,1,100,0.054912,395.0,3.95,100.0,0.054912,REORDENAR,True
MASS2134,lumpy,A,0.95,679.0,107.91617647058823,107.91617647058823,0.0,,7.194411764705881,1.545,1.8115,33,51,50.42857142857143,0,0,0.0,0.0,11.4,40.0,0.023896,OK,False
MASS1301,erratic,A,0.95,358.0,184.16580924604494,92.3076923076923,91.85811693835265,,6.153846153846154,1.268,2.527,41,125,123.85714285714286,0,0,0.0,0.0,2.55,1.0,0.05,OK,False
MASS0061,lumpy,A,0.95,83.0,56.45192307692307,56.45192307692307,0.0,,3.7634615384615384,1.529,2.0101,34,142,141.28571428571428,0,0,0.0,0.0,2.45,20.0,0.141024,OK,False
MASS0759,lumpy,A,0.95,2.0,17.525480769230768,17.525480769230768,0.0,,1.1683653846153845,2.889,1.0588,18,135,134.57142857142858,1,20,0.06765,270.0,13.5,20.0,0.06765,REORDENAR,True
MASS2293,lumpy,A,0.95,22.0,154.71923076923073,154.71923076923073,0.0,,10.314615384615383,1.773,3.2419,22,39,38.142857142857146,1,100,0.046563,450.0,4.5,100.0,0.046563,REORDENAR,True
MASS1083,lumpy,A,0.95,497.0,202.52884615384616,202.52884615384616,0.0,,13.501923076923077,1.733,1.0866,30,137,136.57142857142858,0,0,0.0,0.0,1.2,1.0,0.001,OK,False
MASS0701,erratic,A,0.95,261.0,552.1260407383934,334.3846153846154,217.74142535377797,,22.292307692307695,1.182,1.4372,44,135,134.71428571428572,1,156,0.13398,106.08000000000001,0.68,156.0,0.13398,REORDENAR,True
MASS1291,intermittent,A,0.95,1.0,48.27252831751101,48.27252831751101,0.0,,3.218168554500734,3.25,0.2924,16,142,141.28571428571428,1,20,0.106848,36.0,1.8,20.0,0.106848,REORDENAR,True
MASS0497,erratic,A,0.95,214.0,136.54518297305063,92.01923076923077,44.525952203819855,,6.134615384615385,1.268,0.7993,41,141,140.28571428571428,0,0,0.0,0.0,3.2,50.0,0.08064,OK,False
MASS1897,lumpy,A,0.95,0.0,5.503846153846153,5.503846153846153,0.0,,0.36692307692307685,2.261,1.5606,23,71,69.85714285714286,1,6,0.136422,84.0,14.0,6.0,0.136422,REORDENAR,True
MASS2035,lumpy,A,0.95,0.0,64.65899999999999,64.65899999999999,0.0,,4.310599999999999,1.429,1.9616,35,50,48.857142857142854,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1449,lumpy,A,0.95,2.0,8.39423076923077,8.39423076923077,0.0,,0.5596153846153846,2.476,0.9804,21,127,125.85714285714286,1,20,0.05,190.0,9.5,20.0,0.05,REORDENAR,True
MASS1648,erratic,A,0.95,16.0,161.71654070064068,89.00480769230768,72.71173300833298,,5.933653846153845,1.083,2.2877,48,119,117.85714285714286,1,30,0.088236,55.5,1.85,30.0,0.088236,REORDENAR,True
MASS1336,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,116,115.28571428571429,1,20,0.043512,156.0,7.8,20.0,0.043512,REORDENAR,True
MASS1815,lumpy,A,0.95,0.0,1.2548076923076923,1.2548076923076923,0.0,,0.08365384615384615,17.333,0.7148,3,92,91.14285714285714,1,100,0.0441,270.0,2.7,100.0,0.0441,REORDENAR,True
MASS1602,lumpy,A,0.95,0.0,11.371153846153844,11.371153846153844,0.0,,0.7580769230769229,1.793,2.3391,29,125,123.85714285714286,1,1,0.05,4.5,4.5,1.0,0.05,REORDENAR,True
MASS0438,intermittent,A,0.95,0.0,1.2259615384615383,1.2259615384615383,0.0,,0.08173076923076922,10.4,0.1111,5,142,141.28571428571428,1,100,0.047089,240.0,2.4,100.0,0.047089,REORDENAR,True
MASS1881,lumpy,A,0.95,0.0,13.015384615384614,13.015384615384614,0.0,,0.8676923076923075,2.167,1.6554,24,71,69.85714285714286,1,20,0.1599,140.0,7.0,20.0,0.1599,REORDENAR,True
MASS0993,lumpy,A,0.95,1.0,13.084615384615383,13.084615384615383,0.0,,0.8723076923076922,2.261,2.189,23,139,138.14285714285714,1,100,0.06122025,195.0,1.95,100.0,0.06122025,REORDENAR,True
MASS1638,erratic,A,0.95,0.0,128.64048089959,44.86153846153846,83.77894243805154,,2.9907692307692306,1.3,0.8889,40,119,117.85714285714286,1,180,0.379962,54.0,0.3,180.0,0.379962,REORDENAR,True
MASS0823,erratic,A,0.95,120.0,129.61640571605759,88.4134615384615,41.20294417759608,,5.894230769230767,1.106,0.896,47,142,141.42857142857142,1,1,0.05,1.5,1.5,1.0,0.05,REORDENAR,True
MASS1362,intermittent,A,0.95,0.0,1.9284346153846155,1.9284346153846155,0.0,,0.1285623076923077,3.25,0.1621,16,141,139.85714285714286,1,1,0.06177675,19.5,19.5,1.0,0.06177675,REORDENAR,True
MASS1276,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,125,123.85714285714286,1,7,0.13846,199.5,28.5,7.0,0.13846,REORDENAR,True
MASS0519,lumpy,A,0.95,0.0,51.88846153846154,51.88846153846154,0.0,,3.4592307692307696,1.368,0.6514,38,141,140.28571428571428,1,40,0.058968,68.0,1.7,40.0,0.058968,REORDENAR,True
MASS0200,lumpy,A,0.95,237.0,176.6826923076923,176.6826923076923,0.0,,11.778846153846153,2.0,1.362,26,142,141.28571428571428,0,0,0.0,0.0,1.32,50.0,0.058696,OK,False
MASS1745,erratic,A,0.95,4.0,321.0439847754946,222.6923076923077,98.35167708318691,,14.846153846153847,1.3,0.5615,40,116,115.28571428571429,1,1,0.05,1.8,1.8,1.0,0.05,REORDENAR,True
MASS2034,lumpy,A,0.95,0.0,5.67,5.67,0.0,,0.378,2.083,0.6804,24,50,48.857142857142854,1,1,0.019035,27.0,27.0,1.0,0.019035,REORDENAR,True
MASS1343,erratic,A,0.95,3.0,115.6403646574482,57.56249999999999,58.07786465744822,,3.8374999999999995,1.209,1.2547,43,142,141.28571428571428,1,100,0.101088,244.0,2.44,100.0,0.101088,REORDENAR,True
MASS1982,lumpy,A,0.95,11.0,12.576923076923075,12.576923076923075,0.0,,0.8384615384615384,2.261,1.1478,23,73,71.85714285714286,1,10,0.044064,320.0,32.0,10.0,0.044064,REORDENAR,True
MASS1993,lumpy,A,0.95,282.0,91.13076923076923,91.13076923076923,0.0,,6.075384615384616,1.333,5.9319,39,73,71.85714285714286,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2150,lumpy,A,0.95,0.0,12.673469387755102,12.673469387755102,0.0,,0.8448979591836735,2.042,0.5495,24,49,48.714285714285715,1,10,0.183024,64.5,6.45,10.0,0.183024,REORDENAR,True
MASS0025,lumpy,A,0.95,1.0,10.64855769230769,10.64855769230769,0.0,,0.709903846153846,2.889,0.9853,18,141,140.28571428571428,1,30,0.045,99.0,3.3,30.0,0.045,REORDENAR,True
MASS1746,erratic,A,0.95,89.0,258.4667520155691,171.3980769230769,87.06867509249221,,11.42653846153846,1.156,0.6965,45,116,115.28571428571429,1,1,0.05,1.8,1.8,1.0,0.05,REORDENAR,True
MASS0289,lumpy,A,0.95,37.0,99.11538461538463,99.11538461538463,0.0,,6.607692307692308,2.08,0.9268,25,142,141.28571428571428,1,20,0.05,78.0,3.9,20.0,0.05,REORDENAR,True
MASS2456,erratic,A,0.95,15.0,99.68431044121385,54.0,45.68431044121385,,3.6,1.19,2.0016,21,25,23.857142857142858,1,20,0.0882,310.0,15.5,20.0,0.0882,REORDENAR,True
MASS1351,lumpy,A,0.95,39.0,32.13461538461538,32.13461538461538,0.0,,2.142307692307692,3.059,1.481,17,142,141.28571428571428,0,0,0.0,0.0,5.0,30.0,0.11973432,OK,False
MASS1656,lumpy,A,0.95,361.0,94.61538461538461,94.61538461538461,0.0,,6.3076923076923075,1.857,1.6123,28,119,118.14285714285714,0,0,0.0,0.0,3.5,60.0,0.05,OK,False
MASS1231,erratic,A,0.95,105.0,270.48005427185853,130.8894230769231,139.5906311949354,,8.72596153846154,1.182,3.4089,44,119,117.85714285714286,1,100,0.033201,190.0,1.9,100.0,0.033201,REORDENAR,True
MASS2216,lumpy,A,0.95,45.0,79.7826923076923,79.7826923076923,0.0,,5.318846153846153,1.696,1.6392,23,39,38.714285714285715,1,20,0.1665,120.0,6.0,20.0,0.1665,REORDENAR,True
MASS1829,lumpy,A,0.95,20.0,22.701923076923073,22.701923076923073,0.0,,1.5134615384615382,1.529,0.557,34,106,105.28571428571429,1,30,0.034425,330.0,11.0,30.0,0.034425,REORDENAR,True
MASS0461,lumpy,A,0.95,0.0,36.0,36.0,0.0,,2.4,1.368,2.5699,38,119,118.14285714285714,1,100,0.121512,188.0,1.88,100.0,0.121512,REORDENAR,True
MASS1795,lumpy,A,0.95,139.0,131.13461538461536,131.13461538461536,0.0,,8.74230769230769,1.529,0.7232,34,102,101.71428571428571,0,0,0.0,0.0,1.02,100.0,0.087556,OK,False
MASS2601,lumpy,A,0.95,141.0,298.9821428571428,298.9821428571428,0.0,,19.932142857142853,1.75,2.0484,8,14,13.571428571428571,1,9,0.105315,49.5,5.5,9.0,0.105315,REORDENAR,True
MASS1848,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,96,94.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1215,lumpy,A,0.95,0.0,14.855769230769228,14.855769230769228,0.0,,0.9903846153846152,2.08,1.8506,25,142,141.28571428571428,1,50,0.05,310.0,6.2,50.0,0.05,REORDENAR,True
MASS2342,intermittent,A,0.95,20.0,35.67548500881834,35.67548500881834,0.0,,2.378365667254556,2.0,0.1705,15,30,29.714285714285715,1,4,0.13572,48.8,12.2,4.0,0.13572,REORDENAR,True
MASS1859,lumpy,A,0.95,2.0,19.44230769230769,19.44230769230769,0.0,,1.296153846153846,1.793,1.4821,29,71,69.85714285714286,1,12,0.15240375,114.96000000000001,9.58,12.0,0.15240375,REORDENAR,True
MASS2732,erratic,A,0.95,435.0,286.94939404823964,172.4724264705882,114.47696757765144,,11.49816176470588,1.0,1.3018,4,4,3.4285714285714284,0,0,0.0,0.0,33.3,2.0,0.083509,OK,False
MASS1527,lumpy,A,0.95,0.0,14.783653846153847,14.783653846153847,0.0,,0.9855769230769231,3.25,0.7006,16,125,123.85714285714286,1,10,0.05,149.4,14.94,10.0,0.05,REORDENAR,True
MASS2052,erratic,A,0.95,0.0,73.64237697709544,22.5,51.14237697709544,,1.5,1.22,1.3936,41,50,48.857142857142854,1,40,0.078336,174.0,4.35,40.0,0.078336,REORDENAR,True
MASS1477,lumpy,A,0.95,0.0,19.903846153846153,19.903846153846153,0.0,,1.3269230769230769,1.444,3.3003,36,135,134.57142857142858,1,20,0.08029,36.0,1.8,20.0,0.08029,REORDENAR,True
MASS2128,lumpy,A,0.95,8.0,19.364999999999995,19.364999999999995,0.0,,1.2909999999999997,2.941,0.977,17,50,49.285714285714285,1,1,0.0089304,11.5,11.5,1.0,0.0089304,REORDENAR,True
MASS1843,lumpy,A,0.95,236.0,26.653846153846157,26.653846153846157,0.0,,1.776923076923077,2.364,1.4159,22,97,96.57142857142857,0,0,0.0,0.0,5.0,10.0,0.17496,OK,False
MASS1203,lumpy,A,0.95,0.0,22.673076923076923,22.673076923076923,0.0,,1.5115384615384615,2.476,3.5721,21,140,139.28571428571428,1,50,0.062208,102.49999999999999,2.05,50.0,0.062208,REORDENAR,True
MASS1523,erratic,A,0.95,191.0,87.92448344891162,35.51105769230767,52.41342575660395,,2.367403846153845,1.238,1.1506,42,125,123.85714285714286,0,0,0.0,0.0,3.23,50.0,0.123984,OK,False
MASS2132,lumpy,A,0.95,35.0,143.18382352941177,143.18382352941177,0.0,,9.545588235294117,1.962,1.0957,26,51,50.42857142857143,1,20,0.082584,47.0,2.35,20.0,0.082584,REORDENAR,True
MASS0730,lumpy,A,0.95,0.0,10.335576923076923,10.335576923076923,0.0,,0.6890384615384615,1.733,0.6407,30,125,123.85714285714286,1,30,0.08256,306.0,10.2,30.0,0.08256,REORDENAR,True
MASS2141,intermittent,A,0.95,0.0,163.3150189190358,163.3150189190358,0.0,,10.88766792793572,1.7,0.4085,30,51,50.42857142857143,1,50,0.0705,80.0,1.6,50.0,0.0705,REORDENAR,True
MASS2463,lumpy,A,0.95,0.0,10.259999999999998,10.259999999999998,0.0,,0.6839999999999998,1.923,1.5602,13,25,23.857142857142858,1,1,0.044616,14.0,14.0,1.0,0.044616,REORDENAR,True
MASS1738,intermittent,A,0.95,0.0,1.2366170360110804,1.2366170360110804,0.0,,0.08244113573407202,13.0,0.4838,4,116,115.28571428571429,1,1,0.013794,11.2,11.2,1.0,0.013794,REORDENAR,True
MASS2061,lumpy,A,0.95,259.0,117.83999999999999,117.83999999999999,0.0,,7.855999999999999,1.471,2.5221,34,50,48.857142857142854,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS3066,lumpy,A,0.95,5.0,57.44999999999999,57.44999999999999,0.0,,3.829999999999999,3.75,1.1049,4,15,14.571428571428571,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1414,lumpy,A,0.95,90.0,89.14615384615384,89.14615384615384,0.0,,5.943076923076922,2.261,3.9681,23,138,137.57142857142858,0,0,0.0,0.0,0.9,50.0,0.0625,OK,False
MASS0128,lumpy,A,0.95,0.0,38.68269230769229,38.68269230769229,0.0,,2.5788461538461527,2.167,1.2638,24,142,141.14285714285714,1,100,0.06784,172.0,1.72,100.0,0.06784,REORDENAR,True
MASS2131,lumpy,A,0.95,252.0,61.111764705882344,61.111764705882344,0.0,,4.074117647058823,1.759,1.6936,29,51,50.42857142857143,0,0,0.0,0.0,6.8,24.0,0.070602,OK,False
MASS1554,lumpy,A,0.95,0.0,17.532692307692294,17.532692307692294,0.0,,1.168846153846153,2.08,3.531,25,125,123.85714285714286,1,120,0.10798525,261.6,2.18,120.0,0.10798525,REORDENAR,True
MASS1476,lumpy,A,0.95,22.0,42.98076923076923,42.98076923076923,0.0,,2.8653846153846154,1.625,0.7917,32,141,140.28571428571428,1,80,0.07548,547.2,6.84,80.0,0.07548,REORDENAR,True
MASS0584,erratic,A,0.95,37.0,148.2388898856775,91.99038461538463,56.248505270292874,,6.1326923076923086,1.083,1.3925,48,141,140.28571428571428,1,40,0.068,76.0,1.9,40.0,0.068,REORDENAR,True
MASS2604,erratic,A,0.95,0.0,154.2911217380098,112.96153846153847,41.32958327647131,,7.5307692307692315,1.083,0.5907,12,13,12.571428571428571,1,1,0.05,8.75,8.75,1.0,0.05,REORDENAR,True
MASS1919,intermittent,A,0.95,0.0,37.2917850675741,37.2917850675741,0.0,,2.48611900450494,1.857,0.4714,28,71,70.28571428571429,1,100,0.1285551,227.99999999999997,2.28,100.0,0.1285551,REORDENAR,True
MASS1880,lumpy,A,0.95,0.0,30.063461538461535,30.063461538461535,0.0,,2.004230769230769,1.625,2.7344,32,71,69.85714285714286,1,20,0.049445,36.0,1.8,20.0,0.049445,REORDENAR,True
MASS1406,sin_datos,A,0.95,0.0,0.08653846153846154,0.08653846153846154,0.0,,0.0057692307692307696,52.0,,1,139,138.28571428571428,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0247,lumpy,A,0.95,0.0,31.171153846153842,31.171153846153842,0.0,,2.0780769230769227,2.737,0.6961,19,116,115.28571428571429,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1356,lumpy,A,0.95,90.0,8.509615384615385,8.509615384615385,0.0,,0.5673076923076923,13.0,0.5147,4,138,137.42857142857142,0,0,0.0,0.0,1.42,25.0,0.1548,OK,False
MASS1348,intermittent,A,0.95,0.0,20.25603258517544,20.25603258517544,0.0,,1.3504021723450292,1.368,0.4041,38,142,141.14285714285714,1,24,0.05,42.72,1.78,24.0,0.05,REORDENAR,True
MASS2462,lumpy,A,0.95,0.0,16.469999999999995,16.469999999999995,0.0,,1.0979999999999996,1.667,1.2726,15,25,23.857142857142858,1,1,0.023911875,9.0,9.0,1.0,0.023911875,REORDENAR,True
MASS1879,lumpy,A,0.95,15.0,7.600961538461538,7.600961538461538,0.0,,0.5067307692307692,3.25,2.3697,16,71,69.85714285714286,0,0,0.0,0.0,60.0,1.0,0.36,OK,False
MASS1125,lumpy,A,0.95,0.0,15.057692307692301,15.057692307692301,0.0,,1.0038461538461534,2.08,0.8857,25,142,141.28571428571428,1,40,0.06768,112.0,2.8,40.0,0.06768,REORDENAR,True
MASS1990,erratic,A,0.95,0.0,68.13803394037396,34.29807692307692,33.839957017297046,,2.2865384615384614,1.238,0.6158,42,71,69.85714285714286,1,18,0.076,27.0,1.5,18.0,0.076,REORDENAR,True
MASS2019,erratic,A,0.95,6.0,193.5501833818534,97.39500000000001,96.15518338185339,,6.493,1.087,1.7117,46,50,48.857142857142854,1,1,0.001,2.32,2.32,1.0,0.001,REORDENAR,True
MASS1355,lumpy,A,0.95,1.0,10.92980769230769,10.92980769230769,0.0,,0.7286538461538461,1.733,0.6011,30,142,141.28571428571428,1,48,0.214491,139.2,2.9,48.0,0.214491,REORDENAR,True
MASS0158,lumpy,A,0.95,118.0,21.461538461538446,21.461538461538446,0.0,,1.4307692307692297,3.059,6.6067,17,142,141.28571428571428,0,0,0.0,0.0,3.35,1.0,0.05,OK,False
MASS1562,lumpy,A,0.95,0.0,100.18990384615384,100.18990384615384,0.0,,6.679326923076923,2.6,2.4068,20,116,115.28571428571429,1,50,0.05,42.5,0.85,50.0,0.05,REORDENAR,True
MASS0423,lumpy,A,0.95,2.0,27.10384615384615,27.10384615384615,0.0,,1.8069230769230766,2.08,2.0399,25,142,141.14285714285714,1,100,0.067424,140.0,1.4,100.0,0.067424,REORDENAR,True
MASS1357,lumpy,A,0.95,229.0,126.51923076923079,126.51923076923079,0.0,,8.434615384615386,1.368,2.1688,38,142,141.28571428571428,0,0,0.0,0.0,0.98,100.0,0.036642375,OK,False
MASS0609,lumpy,A,0.95,9.0,54.28846153846153,54.28846153846153,0.0,,3.619230769230769,1.926,0.7631,27,141,140.28571428571428,1,100,0.061152,240.0,2.4,100.0,0.061152,REORDENAR,True
MASS1876,lumpy,A,0.95,5.0,6.490384615384616,6.490384615384616,0.0,,0.4326923076923077,4.727,1.5315,11,72,71.71428571428571,1,1,0.03068868,36.0,36.0,1.0,0.03068868,REORDENAR,True
MASS2221,intermittent,A,0.95,0.0,1.5763532763532766,1.5763532763532766,0.0,,0.10509021842355178,7.8,0.4475,5,39,38.714285714285715,1,1,0.056525,62.0,62.0,1.0,0.056525,REORDENAR,True
MASS0234,lumpy,A,0.95,26.0,94.32692307692307,94.32692307692307,0.0,,6.288461538461537,2.167,1.6027,24,125,123.85714285714286,1,1,0.05,1.4,1.4,1.0,0.05,REORDENAR,True
MASS1747,erratic,A,0.95,168.0,203.27528187380804,117.6692307692308,85.60605110457725,,7.844615384615386,1.156,0.9829,45,116,115.28571428571429,1,1,0.05,1.8,1.8,1.0,0.05,REORDENAR,True
MASS2125,lumpy,A,0.95,6.0,53.18399999999999,53.18399999999999,0.0,,3.5455999999999994,2.174,0.6463,23,50,48.857142857142854,1,1,0.0089304,11.5,11.5,1.0,0.0089304,REORDENAR,True
MASS2330,erratic,A,0.95,33.0,127.71805006241709,89.08064516129033,38.637404901126764,,5.9387096774193555,1.033,0.8315,30,31,30.285714285714285,1,15,0.082992,84.75,5.65,15.0,0.082992,REORDENAR,True
MASS1325,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,136,135.28571428571428,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0113,sin_datos,A,0.95,0.0,0.0,0.0,0.0,,0.0,inf,,0,142,141.42857142857142,1,100,0.05,166.0,1.66,100.0,0.05,REORDENAR,True
MASS2476,lumpy,A,0.95,405.0,77.652,77.652,0.0,,5.1768,2.083,0.5417,12,25,23.857142857142858,0,0,0.0,0.0,3.8,16.0,0.05,OK,False
MASS2084,lumpy,A,0.95,0.0,53.80714285714285,53.80714285714285,0.0,,3.5871428571428567,1.5,1.9254,28,42,41.142857142857146,1,1,0.001,2.3,2.3,1.0,0.001,REORDENAR,True
MASS1838,lumpy,A,0.95,319.0,78.33173076923077,78.33173076923077,0.0,,5.2221153846153845,3.25,1.5124,16,97,96.57142857142857,0,0,0.0,0.0,5.0,10.0,0.17496,OK,False
MASS1205,lumpy,A,0.95,0.0,49.79423076923076,49.79423076923076,0.0,,3.3196153846153837,1.793,1.5383,29,142,141.28571428571428,1,100,0.027,86.0,0.86,100.0,0.027,REORDENAR,True
